user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band
953,2026-01-14,referral,Europe,mid_market,retail,treatment,1,1,22,0,1,1,1,0,0,0,1,0,11,4,0,5.9,297.09,high_value,high_engagement,moderate_adoption
954,2026-03-05,partner,UK,small,retail,control,1,1,24,0,0,0,1,1,0,0,0,0,1,4,0,,74.07,mid_value,low_engagement,moderate_adoption
955,2026-02-07,organic,Europe,solo,retail,treatment,1,1,22,0,0,1,0,0,1,1,0,0,7,1,2,7.9,39.76,low_value,moderate_engagement,minimal_adoption
956,2026-02-06,paid_social,Europe,small,education,treatment,1,1,22,0,1,0,0,0,1,0,0,1,5,0,0,,96.31,mid_value,moderate_engagement,minimal_adoption
957,2026-01-11,paid_search,North America,mid_market,healthcare,control,1,1,30,0,1,1,0,0,1,1,1,0,11,7,0,4.1,199.12,high_value,high_engagement,broad_adoption
958,2026-03-18,partner,Europe,enterprise,finance,control,1,1,27,0,0,0,1,0,0,0,0,0,5,3,2,,1399.86,enterprise_value,moderate_engagement,basic_adoption
959,2026-01-03,partner,Europe,mid_market,other,control,1,1,28,0,0,0,0,0,1,0,0,0,5,4,0,,338.17,high_value,moderate_engagement,moderate_adoption
960,2026-02-02,partner,North America,small,healthcare,control,1,1,27,0,0,0,0,0,1,0,0,0,7,3,0,,56.63,mid_value,moderate_engagement,basic_adoption
961,2026-01-06,referral,Europe,mid_market,software,treatment,1,1,29,0,0,0,0,0,1,0,0,0,3,0,1,,392.21,high_value,low_engagement,minimal_adoption
962,2026-02-19,organic,APAC,mid_market,healthcare,control,1,1,28,0,0,1,0,0,1,0,0,0,10,6,0,10.7,481.81,high_value,high_engagement,moderate_adoption
963,2026-01-10,partner,Europe,small,software,treatment,1,1,28,0,0,0,0,1,1,0,0,1,7,3,1,,102.97,mid_value,moderate_engagement,basic_adoption
964,2026-01-05,paid_social,Europe,solo,retail,treatment,1,1,26,0,1,0,0,0,1,0,0,0,6,2,0,,33.46,low_value,moderate_engagement,basic_adoption
965,2026-01-23,organic,North America,mid_market,software,treatment,1,1,25,0,1,0,1,0,0,1,0,0,7,4,0,,188.3,high_value,moderate_engagement,moderate_adoption
966,2026-01-10,paid_search,APAC,mid_market,software,treatment,0,0,13,1,1,0,1,0,0,0,0,0,4,6,1,,198.42,high_value,moderate_engagement,moderate_adoption
967,2026-02-13,direct,North America,solo,other,treatment,1,1,22,0,0,1,1,0,0,0,0,0,5,3,1,7.2,45.79,low_value,moderate_engagement,basic_adoption
968,2026-01-02,direct,Other,enterprise,education,control,1,1,30,0,0,1,0,0,1,0,0,0,9,7,2,6.4,502.28,enterprise_value,high_engagement,broad_adoption
969,2026-01-13,organic,Other,small,finance,treatment,1,1,21,0,0,0,0,0,1,0,0,0,2,3,0,,97.43,mid_value,low_engagement,basic_adoption
970,2026-02-09,referral,APAC,enterprise,software,control,1,1,29,0,1,0,1,0,0,0,0,0,0,4,1,,789.19,enterprise_value,low_engagement,moderate_adoption
971,2026-01-02,partner,North America,small,other,treatment,1,1,24,0,1,0,0,0,1,0,0,0,3,2,1,,74.68,mid_value,low_engagement,basic_adoption
972,2026-03-25,organic,North America,small,other,control,1,1,23,0,0,1,0,1,1,0,0,1,11,1,0,2.5,136.59,mid_value,high_engagement,minimal_adoption
973,2026-03-06,paid_search,Other,small,healthcare,treatment,1,1,30,0,0,0,0,0,1,0,0,1,8,3,0,,65.21,mid_value,moderate_engagement,basic_adoption
974,2026-03-04,referral,APAC,mid_market,retail,treatment,1,1,22,0,1,0,1,0,0,0,0,0,3,6,1,,278.34,high_value,low_engagement,moderate_adoption
975,2026-03-14,paid_search,APAC,small,software,control,1,1,27,0,0,1,1,1,0,0,0,0,7,4,0,8.4,127.51,mid_value,moderate_engagement,moderate_adoption
976,2026-01-17,organic,Europe,mid_market,retail,control,1,1,26,0,1,0,0,1,1,0,0,0,7,1,0,,287.11,high_value,moderate_engagement,minimal_adoption
977,2026-01-09,referral,Europe,solo,finance,treatment,1,1,30,0,1,1,0,1,1,1,0,0,7,6,2,1.3,47.37,low_value,moderate_engagement,moderate_adoption
978,2026-03-16,direct,North America,mid_market,other,treatment,1,1,30,0,0,0,0,1,1,0,0,0,9,3,0,,354.69,high_value,high_engagement,basic_adoption
979,2026-01-15,referral,APAC,small,finance,control,1,1,27,0,1,1,0,0,1,0,0,1,21,7,3,12.5,97.78,mid_value,power_engagement,broad_adoption
980,2026-01-24,referral,UK,solo,retail,control,1,1,21,0,0,1,0,0,1,0,0,0,13,10,3,4.0,18.48,low_value,high_engagement,broad_adoption
981,2026-02-07,paid_search,North America,solo,software,control,1,1,21,0,0,0,0,1,1,0,0,0,6,3,2,,35.99,low_value,moderate_engagement,basic_adoption
982,2026-02-04,,North America,solo,software,control,1,1,30,0,0,0,0,0,1,0,0,0,3,1,2,,20.71,low_value,low_engagement,minimal_adoption
983,2026-02-18,referral,Europe,mid_market,software,treatment,1,1,24,0,0,1,1,1,0,0,0,1,9,1,0,2.2,222.3,high_value,high_engagement,minimal_adoption
984,2026-03-10,paid_search,UK,small,finance,treatment,1,1,25,0,1,0,0,1,1,0,0,0,5,2,0,,75.1,mid_value,moderate_engagement,basic_adoption
985,2026-03-03,partner,North America,solo,software,control,1,1,22,0,0,1,1,0,0,0,0,0,9,3,1,11.5,36.22,low_value,high_engagement,basic_adoption
986,2026-03-01,organic,North America,solo,other,treatment,1,1,30,0,0,0,0,0,1,0,0,0,5,0,1,,28.32,low_value,moderate_engagement,minimal_adoption
987,2026-02-19,paid_search,North America,small,education,control,1,1,26,0,0,0,0,0,1,1,0,0,6,1,1,,54.59,mid_value,moderate_engagement,minimal_adoption
988,2026-03-19,paid_search,North America,solo,retail,control,1,1,22,0,0,0,0,0,1,0,0,0,2,0,0,,30.46,low_value,low_engagement,minimal_adoption
989,2026-03-16,direct,APAC,small,education,control,1,1,27,0,1,0,1,1,0,1,0,0,9,3,1,,63.33,mid_value,high_engagement,basic_adoption
990,2026-01-09,organic,UK,small,software,control,1,1,30,0,0,0,0,0,1,0,0,0,0,2,1,,127.52,mid_value,low_engagement,basic_adoption
991,2026-02-03,organic,UK,small,other,control,1,1,22,0,0,1,1,1,0,0,0,0,10,11,0,3.9,78.03,mid_value,high_engagement,broad_adoption
992,2026-03-17,organic,APAC,small,other,control,1,1,21,0,1,1,0,1,1,1,1,0,7,4,0,1.9,34.36,low_value,moderate_engagement,moderate_adoption
993,2026-02-04,partner,North America,small,finance,treatment,1,1,29,0,1,1,1,0,0,1,1,0,12,2,0,2.9,73.99,mid_value,high_engagement,basic_adoption
994,2026-01-01,organic,UK,solo,other,control,1,1,24,0,0,1,1,0,0,0,0,0,7,2,1,6.4,33.71,low_value,moderate_engagement,basic_adoption
995,2026-02-09,organic,Other,mid_market,finance,control,1,1,21,0,1,0,0,0,1,0,0,0,5,2,2,,237.87,high_value,moderate_engagement,basic_adoption
996,2026-03-05,organic,UK,mid_market,software,treatment,1,1,28,0,0,0,0,0,1,1,1,0,4,5,2,,141.34,mid_value,moderate_engagement,moderate_adoption
997,2026-01-22,referral,Europe,small,finance,treatment,1,1,29,0,1,1,1,0,0,0,0,0,8,5,1,1.3,58.98,mid_value,moderate_engagement,moderate_adoption
998,2026-03-01,organic,UK,small,other,control,1,1,26,0,1,1,1,0,0,1,1,0,10,4,1,14.9,41.11,low_value,high_engagement,moderate_adoption
999,2026-03-05,paid_search,APAC,small,retail,control,1,1,30,0,0,0,1,1,0,0,0,0,6,2,0,,36.71,low_value,moderate_engagement,basic_adoption
1000,2026-03-13,paid_search,North America,mid_market,retail,control,1,1,30,0,1,0,0,0,1,0,0,0,1,1,0,,252.94,high_value,low_engagement,minimal_adoption
1001,2026-01-11,paid_social,North America,small,software,control,1,1,24,0,0,0,1,1,0,0,0,0,5,0,2,,51.47,mid_value,moderate_engagement,minimal_adoption
1002,2026-01-14,referral,APAC,mid_market,software,control,1,1,22,0,0,0,0,0,1,0,0,0,7,2,0,,116.37,mid_value,moderate_engagement,basic_adoption
1003,2026-03-01,,Other,small,other,control,1,1,28,0,0,0,0,0,1,0,0,0,4,1,0,,80.22,mid_value,moderate_engagement,minimal_adoption
1004,2026-01-30,direct,Europe,mid_market,finance,control,1,1,23,0,1,1,0,0,1,1,1,0,9,4,0,3.4,213.92,high_value,high_engagement,moderate_adoption
1005,2026-02-04,direct,North America,small,software,treatment,1,1,26,0,1,0,0,0,1,0,0,0,3,3,1,,63.62,mid_value,low_engagement,basic_adoption
1006,2026-03-26,paid_search,North America,small,finance,control,1,1,26,0,0,0,1,1,0,0,0,0,4,1,1,,71.94,mid_value,moderate_engagement,minimal_adoption
1007,2026-02-06,referral,Europe,small,software,treatment,1,1,21,0,0,0,1,1,0,0,0,0,8,1,0,,123.91,mid_value,moderate_engagement,minimal_adoption
1008,2026-01-05,referral,APAC,small,retail,control,1,1,27,0,1,1,1,1,0,0,0,0,13,5,1,4.2,89.74,mid_value,high_engagement,moderate_adoption
1009,2026-03-24,direct,North America,mid_market,education,control,1,1,27,0,1,1,0,0,1,0,0,0,13,3,0,10.3,193.56,high_value,high_engagement,basic_adoption
1010,2026-03-19,paid_search,Europe,mid_market,healthcare,treatment,1,1,25,0,1,1,1,1,0,0,0,0,9,4,0,11.5,377.9,high_value,high_engagement,moderate_adoption
1011,2026-01-26,paid_social,APAC,solo,software,control,1,1,22,0,0,0,0,0,1,0,0,0,9,0,1,,43.86,low_value,high_engagement,minimal_adoption
1012,2026-03-03,paid_search,North America,small,software,control,1,1,24,0,1,1,1,1,0,0,0,0,11,8,1,5.8,85.4,mid_value,high_engagement,broad_adoption
1013,2026-01-04,partner,UK,mid_market,finance,treatment,1,1,27,0,1,1,1,1,0,0,0,0,12,2,2,4.1,211.86,high_value,high_engagement,basic_adoption
1014,2026-03-30,organic,Europe,solo,education,treatment,1,1,26,0,0,0,1,1,0,0,0,0,7,5,0,,35.12,low_value,moderate_engagement,moderate_adoption
1015,2026-02-11,organic,APAC,small,finance,treatment,1,1,29,0,1,0,1,0,0,1,1,0,6,5,1,,97.93,mid_value,moderate_engagement,moderate_adoption
1016,2026-03-30,paid_search,Other,solo,software,control,1,1,28,0,1,1,1,0,0,1,0,0,8,3,0,8.7,55.54,mid_value,moderate_engagement,basic_adoption
1017,2026-01-18,organic,Europe,solo,software,treatment,1,1,25,0,0,0,0,1,1,0,0,0,5,1,0,,27.26,low_value,moderate_engagement,minimal_adoption
1018,2026-02-09,paid_social,APAC,mid_market,healthcare,control,1,1,27,0,1,1,1,0,0,0,0,0,18,3,0,2.2,138.04,mid_value,power_engagement,basic_adoption
1019,2026-03-13,organic,Other,small,retail,control,1,1,23,0,0,1,0,1,1,0,0,0,8,3,0,8.6,75.91,mid_value,moderate_engagement,basic_adoption
1020,2026-02-08,paid_search,Other,small,software,control,1,1,24,0,0,0,0,1,1,0,0,0,2,4,0,,73.47,mid_value,low_engagement,moderate_adoption
1021,2026-01-14,direct,Europe,solo,healthcare,treatment,1,1,27,0,1,1,1,1,0,0,0,0,10,1,1,2.0,22.31,low_value,high_engagement,minimal_adoption
1022,2026-02-01,paid_search,Europe,solo,finance,treatment,1,1,21,0,0,1,1,1,0,0,0,0,11,0,2,6.7,41.16,low_value,high_engagement,minimal_adoption
1023,2026-02-20,referral,North America,mid_market,retail,treatment,1,1,29,0,1,0,0,0,1,0,0,0,8,1,0,,157.16,high_value,moderate_engagement,minimal_adoption
1024,2026-02-07,organic,North America,small,other,treatment,1,1,27,0,1,1,0,1,1,0,0,1,14,3,4,4.3,63.25,mid_value,high_engagement,basic_adoption
1025,2026-01-23,organic,Europe,solo,finance,control,1,1,29,0,0,0,0,0,1,0,0,0,2,0,2,,22.08,low_value,low_engagement,minimal_adoption
1026,2026-03-04,partner,North America,enterprise,other,treatment,1,1,27,0,1,1,0,1,1,0,0,0,12,7,1,5.0,583.33,enterprise_value,high_engagement,broad_adoption
1027,2026-01-15,referral,UK,small,retail,treatment,1,1,25,0,1,1,0,1,1,1,0,0,5,2,1,2.2,100.88,mid_value,moderate_engagement,basic_adoption
1028,2026-01-25,paid_search,Europe,small,software,treatment,1,1,21,0,1,0,0,0,1,0,0,0,2,3,0,,46.51,low_value,low_engagement,basic_adoption
1029,2026-01-17,direct,APAC,small,education,control,1,1,27,0,0,0,1,1,0,1,1,1,6,2,0,,71.38,mid_value,moderate_engagement,basic_adoption
1030,2026-03-07,direct,APAC,solo,healthcare,treatment,1,1,30,0,0,0,0,1,1,0,0,0,3,4,2,,25.65,low_value,low_engagement,moderate_adoption
1031,2026-03-19,direct,North America,small,other,treatment,1,1,29,0,0,1,1,1,0,1,0,0,15,8,1,2.6,134.03,mid_value,high_engagement,broad_adoption
1032,2026-02-22,paid_search,Europe,small,finance,control,1,1,23,0,0,1,1,0,0,0,0,0,4,5,1,17.7,54.26,mid_value,moderate_engagement,moderate_adoption
1033,2026-02-20,organic,UK,small,retail,control,1,1,25,0,1,1,1,0,0,0,0,0,12,6,1,3.1,60.7,mid_value,high_engagement,moderate_adoption
1034,2026-02-08,referral,North America,mid_market,other,control,1,1,30,0,0,0,0,1,1,0,0,0,3,2,0,,285.66,high_value,low_engagement,basic_adoption
1035,2026-02-20,referral,North America,small,software,treatment,1,1,23,0,0,1,1,1,0,0,0,0,11,5,1,3.1,63.01,mid_value,high_engagement,moderate_adoption
1036,2026-03-11,organic,APAC,mid_market,healthcare,control,1,1,21,0,0,0,0,0,1,0,1,0,3,3,0,,224.69,high_value,low_engagement,basic_adoption
1037,2026-01-06,partner,North America,solo,education,control,1,1,28,0,1,1,1,1,0,0,0,0,15,1,0,1.5,42.56,low_value,high_engagement,minimal_adoption
1038,2026-03-08,organic,APAC,mid_market,retail,treatment,0,0,5,1,1,1,1,1,0,0,0,0,11,6,1,6.5,137.18,mid_value,high_engagement,moderate_adoption
1039,2026-01-07,paid_social,APAC,mid_market,other,treatment,1,1,30,0,1,1,1,1,0,0,0,0,6,4,0,10.0,247.89,high_value,moderate_engagement,moderate_adoption
1040,2026-02-20,paid_search,Europe,solo,healthcare,treatment,1,1,28,0,1,1,0,0,1,0,0,0,3,3,1,3.2,35.87,low_value,low_engagement,basic_adoption
1041,2026-03-13,referral,APAC,enterprise,finance,treatment,1,1,23,0,0,1,1,1,0,1,1,0,13,4,0,7.8,655.4,enterprise_value,high_engagement,moderate_adoption
1042,2026-02-11,paid_search,North America,small,healthcare,treatment,1,1,25,0,0,0,1,1,0,1,1,0,6,1,0,,87.11,mid_value,moderate_engagement,minimal_adoption
1043,2026-03-05,partner,APAC,small,finance,treatment,1,1,27,0,0,0,1,0,0,1,1,0,7,6,1,,76.0,mid_value,moderate_engagement,moderate_adoption
1044,2026-01-15,paid_social,APAC,mid_market,software,treatment,1,1,29,0,0,1,1,1,0,0,0,0,7,3,1,1.9,347.42,high_value,moderate_engagement,basic_adoption
1045,2026-01-29,partner,North America,solo,healthcare,treatment,1,1,26,0,0,1,1,1,0,0,0,0,13,0,0,5.0,54.13,mid_value,high_engagement,minimal_adoption
1046,2026-02-02,direct,Europe,solo,software,control,1,1,23,0,1,1,1,1,0,0,0,0,5,2,0,12.3,48.81,low_value,moderate_engagement,basic_adoption
1047,2026-01-27,referral,Europe,small,software,control,1,1,27,0,1,1,1,1,0,0,0,0,7,1,0,8.4,117.1,mid_value,moderate_engagement,minimal_adoption
1048,2026-02-05,direct,North America,small,software,treatment,1,1,27,0,0,0,0,1,1,0,0,0,3,1,0,,78.3,mid_value,low_engagement,minimal_adoption
1049,2026-01-29,organic,Other,small,retail,treatment,1,1,23,0,0,1,1,0,0,0,0,0,9,8,0,4.1,67.8,mid_value,high_engagement,broad_adoption
1050,2026-02-07,paid_search,Europe,small,finance,treatment,1,1,25,0,0,0,0,1,1,0,0,0,13,4,1,,79.14,mid_value,high_engagement,moderate_adoption
1051,2026-02-26,organic,Europe,solo,healthcare,treatment,1,1,26,0,0,1,1,1,0,0,0,0,5,7,1,3.2,22.65,low_value,moderate_engagement,broad_adoption
1052,2026-01-27,organic,North America,small,finance,control,1,1,21,0,1,1,1,1,0,1,0,0,11,2,0,13.1,108.75,mid_value,high_engagement,basic_adoption
1053,2026-02-24,partner,Europe,solo,software,control,0,0,7,1,1,0,1,0,0,0,0,0,5,2,0,,42.53,low_value,moderate_engagement,basic_adoption
1054,2026-02-02,organic,APAC,small,finance,treatment,1,1,24,0,0,0,0,1,1,0,0,0,5,2,0,,106.65,mid_value,moderate_engagement,basic_adoption
1055,2026-03-09,paid_social,Europe,solo,software,treatment,1,1,30,0,1,1,0,0,1,1,1,0,8,5,1,7.1,28.42,low_value,moderate_engagement,moderate_adoption
1056,2026-03-27,paid_social,UK,mid_market,retail,treatment,1,1,27,0,0,1,0,1,1,0,0,0,11,7,1,6.8,125.78,mid_value,high_engagement,broad_adoption
1057,2026-03-07,paid_social,UK,mid_market,software,control,1,1,27,0,0,0,0,0,1,0,0,0,3,2,1,,237.88,high_value,low_engagement,basic_adoption
1058,2026-01-10,paid_search,North America,solo,healthcare,control,1,1,28,0,1,1,0,1,1,0,0,0,6,4,0,7.3,27.59,low_value,moderate_engagement,moderate_adoption
1059,2026-01-05,partner,Europe,mid_market,healthcare,control,1,1,26,0,0,0,0,1,1,1,0,0,9,1,0,,165.07,high_value,high_engagement,minimal_adoption
1060,2026-03-15,organic,North America,mid_market,finance,control,1,1,27,0,1,1,1,0,0,0,0,0,10,5,2,3.8,160.86,high_value,high_engagement,moderate_adoption
1061,2026-02-07,paid_search,North America,enterprise,software,control,1,1,26,0,1,0,1,0,0,0,0,1,2,4,3,,828.61,enterprise_value,low_engagement,moderate_adoption
1062,2026-01-13,paid_social,North America,small,retail,treatment,1,1,25,0,1,0,1,1,0,0,0,0,4,1,0,,65.8,mid_value,moderate_engagement,minimal_adoption
1063,2026-01-31,referral,Other,small,healthcare,treatment,1,1,30,0,1,0,1,0,0,0,0,0,9,4,2,,65.33,mid_value,high_engagement,moderate_adoption
1064,2026-02-16,paid_search,Other,small,education,control,1,1,26,0,0,0,1,1,0,0,0,0,6,3,0,,61.5,mid_value,moderate_engagement,basic_adoption
1065,2026-03-29,partner,North America,small,software,treatment,1,1,30,0,1,0,0,0,1,0,0,0,3,1,0,,54.76,mid_value,low_engagement,minimal_adoption
1066,2026-02-21,paid_search,North America,small,education,treatment,1,1,24,0,1,1,1,1,0,0,0,0,7,5,4,1.4,86.19,mid_value,moderate_engagement,moderate_adoption
1067,2026-02-25,paid_search,North America,small,finance,treatment,1,1,27,0,0,1,0,0,1,0,0,0,6,6,1,7.1,105.16,mid_value,moderate_engagement,moderate_adoption
1068,2026-01-15,organic,APAC,small,software,treatment,1,1,28,0,1,0,0,1,1,0,0,0,5,3,0,,99.71,mid_value,moderate_engagement,basic_adoption
1069,2026-01-29,paid_social,Europe,solo,software,treatment,1,1,28,0,0,1,0,0,1,0,0,0,10,3,0,4.2,27.78,low_value,high_engagement,basic_adoption
1070,2026-01-08,referral,Europe,solo,software,control,1,1,24,0,1,1,1,0,0,0,0,1,13,6,2,10.9,12.89,low_value,high_engagement,moderate_adoption
1071,2026-01-05,organic,Europe,enterprise,retail,treatment,1,1,23,0,1,0,1,1,0,0,0,0,6,2,0,,491.89,high_value,moderate_engagement,basic_adoption
1072,2026-01-29,paid_search,UK,enterprise,software,treatment,1,1,27,0,1,1,1,0,0,0,0,0,10,6,1,1.5,943.82,enterprise_value,high_engagement,moderate_adoption
1073,2026-02-16,partner,North America,mid_market,retail,treatment,1,1,27,0,0,0,0,0,1,0,0,0,8,1,0,,271.69,high_value,moderate_engagement,minimal_adoption
1074,2026-03-09,paid_search,North America,solo,software,control,1,1,23,0,0,1,0,0,1,0,0,0,5,6,0,17.2,42.88,low_value,moderate_engagement,moderate_adoption
1075,2026-03-17,organic,North America,enterprise,finance,treatment,1,1,21,0,1,0,0,0,1,0,0,0,3,3,0,,2006.96,enterprise_value,low_engagement,basic_adoption
1076,2026-02-14,referral,Europe,solo,other,control,1,1,23,0,0,1,0,1,1,0,0,0,9,4,1,1.7,31.4,low_value,high_engagement,moderate_adoption
1077,2026-01-02,organic,APAC,mid_market,healthcare,treatment,1,1,23,0,1,1,0,0,1,0,0,0,17,1,2,10.9,134.31,mid_value,power_engagement,minimal_adoption
1078,2026-01-27,direct,North America,solo,retail,treatment,1,1,26,0,1,0,0,0,1,0,0,0,4,4,2,,40.19,low_value,moderate_engagement,moderate_adoption
1079,2026-02-05,organic,North America,small,software,treatment,1,1,22,0,1,1,1,1,0,0,0,0,7,2,2,3.3,157.35,high_value,moderate_engagement,basic_adoption
1080,2026-02-05,referral,APAC,mid_market,software,treatment,1,1,24,0,1,1,0,1,1,0,0,1,8,5,1,12.9,336.86,high_value,moderate_engagement,moderate_adoption
1081,2026-01-26,paid_social,North America,mid_market,finance,treatment,1,1,25,0,0,1,1,0,0,1,0,0,12,4,0,10.0,334.83,high_value,high_engagement,moderate_adoption
1082,2026-02-12,partner,North America,mid_market,other,treatment,1,1,26,0,1,1,0,0,1,0,0,0,9,5,0,7.8,175.04,high_value,high_engagement,moderate_adoption
1083,2026-01-27,organic,APAC,mid_market,software,treatment,1,1,30,0,0,0,0,1,1,0,0,0,10,7,0,,163.06,high_value,high_engagement,broad_adoption
1084,2026-03-10,referral,UK,small,retail,treatment,1,1,29,0,0,1,1,1,0,0,0,1,14,8,1,6.6,37.53,low_value,high_engagement,broad_adoption
1085,2026-01-20,paid_social,Europe,small,other,control,1,1,30,0,0,0,0,0,1,0,0,0,7,0,0,,67.58,mid_value,moderate_engagement,minimal_adoption
1086,2026-01-11,paid_social,UK,small,other,control,1,1,25,0,0,1,0,0,1,0,0,0,12,3,0,10.8,80.94,mid_value,high_engagement,basic_adoption
1087,2026-03-15,paid_social,UK,solo,other,treatment,1,1,22,0,0,0,0,0,1,0,0,0,3,2,1,,26.23,low_value,low_engagement,basic_adoption
1088,2026-02-07,referral,North America,mid_market,education,treatment,1,1,27,0,1,1,1,0,0,0,0,1,14,4,3,5.9,347.28,high_value,high_engagement,moderate_adoption
1089,2026-01-06,direct,UK,mid_market,software,control,1,1,30,0,0,0,0,0,1,0,0,0,7,1,0,,276.2,high_value,moderate_engagement,minimal_adoption
1090,2026-03-13,organic,Europe,solo,other,control,1,1,21,0,1,1,1,0,0,0,1,0,13,4,0,11.6,23.04,low_value,high_engagement,moderate_adoption
1091,2026-01-23,,Other,solo,other,control,1,1,28,0,0,0,0,0,1,0,0,0,5,4,0,,22.66,low_value,moderate_engagement,moderate_adoption
1092,2026-02-16,partner,Other,solo,healthcare,treatment,1,1,27,0,0,1,1,1,0,0,0,0,8,2,1,4.3,27.38,low_value,moderate_engagement,basic_adoption
1093,2026-03-31,organic,North America,mid_market,software,treatment,1,1,28,0,1,1,1,1,0,0,0,0,14,3,1,1.4,352.08,high_value,high_engagement,basic_adoption
1094,2026-02-15,direct,Europe,small,healthcare,control,1,1,21,0,0,1,0,0,1,0,0,0,4,5,0,3.0,61.31,mid_value,moderate_engagement,moderate_adoption
1095,2026-01-12,paid_social,North America,solo,software,treatment,1,1,26,0,1,1,1,1,0,0,0,0,15,1,1,4.5,27.01,low_value,high_engagement,minimal_adoption
1096,2026-03-31,referral,North America,solo,finance,treatment,1,1,25,0,1,1,1,1,0,1,0,0,9,4,2,3.2,25.05,low_value,high_engagement,moderate_adoption
