customer_id,region,income_band,employment_type,monthly_income,loan_balance,monthly_payment,loan_to_income_ratio,credit_utilization_percent,risk_score,risk_tier,missed_payments_last_6m,days_late_average,missed_payment_last_30d,prior_delinquency_flag,current_delinquency_flag,autopay_enabled,support_contact_last_30d,hardship_program_enrolled,intervention_group,repayment_plan_type,payment_recovery_flag,repayment_probability_score,autopay_enabled_invalid_flag,missed_payment_last_30d_invalid_flag,prior_delinquency_flag_invalid_flag,current_delinquency_flag_invalid_flag,hardship_program_enrolled_invalid_flag,payment_recovery_flag_invalid_flag,support_contact_last_30d_invalid_flag,autopay_enabled_clean,missed_payment_last_30d_clean,prior_delinquency_flag_clean,current_delinquency_flag_clean,hardship_program_enrolled_clean,payment_recovery_flag_clean,support_contact_last_30d_clean,employment_type_missing_flag,monthly_income_missing_flag,monthly_income_invalid_flag,loan_balance_invalid_flag,monthly_payment_invalid_flag,loan_to_income_ratio_invalid_flag,credit_utilization_percent_invalid_flag,missed_payments_last_6m_invalid_flag,days_late_average_invalid_flag,risk_score_invalid_flag,repayment_probability_score_invalid_flag
2255,Other,mid,salaried,2862.07,1492.63,62.19,0.52,75.84,0.241,low_risk,2,0.5,0,1,0,0,0,0,none,standard,1,0.752,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2256,Tartu,lower_mid,unemployed,1270.77,5757.25,959.54,4.53,5.77,0.443,low_risk,2,4.4,0,0,0,1,0,0,repayment_call,standard,1,0.741,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2257,Tartu,lower_mid,,1070.91,10083.06,560.17,9.42,41.13,0.689,high_risk,5,3.6,1,1,0,0,1,0,hardship_outreach,standard,0,0.55,False,False,False,False,False,False,False,0,1,1,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False
2258,Tartu,low,salaried,848.74,3173.13,264.43,3.74,79.12,0.54,medium_risk,1,25.9,1,0,0,1,0,0,none,standard,0,0.697,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2259,Tallinn,mid,salaried,1232.7,3608.29,200.46,2.93,63.39,0.464,medium_risk,0,9.1,0,0,0,1,0,0,repayment_call,standard,1,0.731,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2260,Tartu,low,self_employed,1459.95,1801.52,100.08,1.23,17.97,0.357,low_risk,1,3.2,0,0,0,0,0,0,none,standard,1,0.699,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2261,Pärnu,lower_mid,salaried,1278.67,4253.14,118.14,3.33,60.16,0.506,medium_risk,2,3.4,0,1,0,1,0,0,sms_reminder,standard,1,0.712,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2262,Tartu,mid,gig_worker,3174.54,7480.52,1246.75,2.36,40.12,0.277,low_risk,2,1.4,0,0,0,1,0,0,none,grace_period,0,0.815,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2263,Other,mid,,1416.03,7659.07,425.5,5.41,65.69,0.582,medium_risk,0,0.6,0,1,0,0,0,0,sms_reminder,standard,1,0.598,False,False,False,False,False,False,False,0,0,1,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False
2264,Tartu,mid,self_employed,2969.45,6366.99,530.58,2.14,40.57,0.413,low_risk,1,1.3,0,0,0,1,0,0,sms_reminder,restructured,1,0.754,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2265,Tartu,mid,salaried,1792.44,2660.25,147.79,1.48,39.76,0.341,low_risk,2,8.9,0,0,0,0,0,0,none,standard,0,0.707,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2266,Tartu,low,gig_worker,629.84,2597.76,108.24,4.12,69.94,0.636,medium_risk,3,8.1,0,0,1,0,1,1,repayment_call,restructured,0,0.394,False,False,False,False,False,False,False,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False
2267,Tartu,lower_mid,unemployed,2356.44,7681.37,213.37,3.26,23.37,0.494,medium_risk,1,7.3,1,0,0,1,0,0,none,restructured,0,0.718,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2268,Narva,lower_mid,self_employed,1995.34,7777.57,648.13,3.9,42.54,0.502,medium_risk,1,6.2,0,1,0,1,0,0,sms_reminder,standard,1,0.714,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2269,Tallinn,low,self_employed,1016.62,3718.23,154.93,3.66,67.25,0.5,medium_risk,2,12.8,0,0,0,0,0,0,sms_reminder,standard,0,0.635,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2270,Tartu,lower_mid,salaried,1415.29,3072.88,256.07,2.17,29.05,0.37,low_risk,2,3.4,0,0,0,0,0,0,sms_reminder,standard,0,0.694,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2271,Tallinn,lower_mid,salaried,1611.42,10152.09,1692.02,6.3,18.61,0.501,medium_risk,2,11.9,0,0,0,1,0,0,none,standard,0,0.715,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2272,Tallinn,mid,self_employed,2234.95,3229.36,134.56,1.44,44.37,0.38,low_risk,3,11.2,1,0,0,1,0,0,sms_reminder,standard,1,0.769,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2273,Tartu,mid,student,1629.72,7401.58,616.8,4.54,27.78,0.452,medium_risk,2,4.3,1,0,0,1,0,0,sms_reminder,restructured,0,0.737,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2274,Narva,lower_mid,self_employed,1227.05,3817.56,636.26,3.11,35.15,0.452,medium_risk,1,5.4,0,0,1,1,0,0,none,standard,0,0.557,False,False,False,False,False,False,False,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2275,Other,mid,gig_worker,3932.86,1928.22,160.68,0.49,48.67,0.191,low_risk,0,13.7,0,0,0,0,0,0,sms_reminder,standard,0,0.774,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2276,Tartu,lower_mid,salaried,3292.22,14174.99,1181.25,4.31,64.15,0.574,medium_risk,6,9.4,0,1,0,1,1,0,sms_reminder,restructured,0,0.682,False,False,False,False,False,False,False,1,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
2277,Narva,lower_mid,salaried,2308.33,4628.78,771.46,2.01,16.57,0.434,low_risk,0,6.5,0,0,1,0,1,0,none,grace_period,0,0.485,False,False,False,False,False,False,False,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
2278,Tartu,mid,salaried,2447.26,2482.3,103.43,1.01,25.34,0.258,low_risk,0,1.2,0,0,0,1,0,0,none,standard,0,0.824,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2279,Tartu,low,salaried,852.68,1490.54,124.21,1.75,43.23,0.379,low_risk,3,4.8,0,0,0,1,0,0,none,standard,0,0.769,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2280,Tallinn,low,self_employed,735.86,1607.6,89.31,2.18,19.14,0.356,low_risk,1,6.1,0,0,1,1,1,0,none,standard,1,0.6,False,False,False,False,False,False,False,1,0,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
2281,Tallinn,lower_mid,salaried,1107.54,3198.11,266.51,2.89,67.09,0.594,medium_risk,2,8.4,0,0,0,1,1,0,none,restructured,0,0.673,False,False,False,False,False,False,False,1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
2282,Tallinn,upper_mid,gig_worker,2764.55,17923.12,995.73,6.48,10.81,0.511,medium_risk,0,2.0,0,0,0,0,1,0,none,standard,0,0.63,False,False,False,False,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
2283,Tartu,mid,gig_worker,4179.99,2728.49,113.69,0.65,50.23,0.283,low_risk,2,11.7,0,0,0,1,0,0,none,standard,1,0.813,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2284,Tallinn,low,salaried,1693.36,12526.37,347.95,7.4,50.61,0.564,medium_risk,2,2.1,0,0,0,1,0,0,none,restructured,0,0.686,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2285,Tallinn,upper_mid,salaried,4190.13,3835.01,106.53,0.92,27.66,0.195,low_risk,2,2.3,0,0,0,1,0,0,none,standard,0,0.852,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2286,Tallinn,mid,self_employed,1544.25,1744.35,145.36,1.13,65.57,0.4,low_risk,2,11.8,0,0,0,1,0,0,none,standard,1,0.76,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2287,Other,mid,unemployed,2794.67,2966.36,82.4,1.06,53.99,0.31,low_risk,1,9.6,0,0,0,0,0,0,none,standard,0,0.72,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2288,Tallinn,mid,self_employed,1945.62,1618.51,134.88,0.83,41.39,0.318,low_risk,1,6.0,0,0,0,1,0,0,none,standard,0,0.797,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2289,Tartu,lower_mid,salaried,702.94,2226.14,371.02,3.17,19.11,0.503,medium_risk,1,3.1,0,0,0,0,0,0,repayment_call,standard,1,0.634,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2290,Tallinn,lower_mid,salaried,1534.71,2176.97,90.71,1.42,79.5,0.349,low_risk,0,2.2,0,0,0,0,0,0,none,restructured,1,0.703,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2291,Tartu,mid,salaried,1604.04,1014.5,84.54,0.63,16.64,0.194,low_risk,1,2.9,0,0,0,0,1,0,none,standard,0,0.773,False,False,False,False,False,False,False,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False
2292,Tallinn,mid,salaried,1621.51,13155.52,2192.59,8.11,21.7,0.559,medium_risk,2,4.6,0,1,0,1,0,0,none,standard,0,0.688,False,False,False,False,False,False,False,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2293,Tallinn,mid,gig_worker,1938.29,4955.55,137.65,2.56,53.5,0.403,low_risk,2,2.6,0,0,0,0,0,0,sms_reminder,standard,1,0.679,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2294,Tartu,mid,gig_worker,1790.46,2528.27,105.34,1.41,17.27,0.289,low_risk,2,7.0,0,0,0,1,0,0,none,standard,1,0.81,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2295,Tallinn,upper_mid,salaried,3264.02,4995.63,416.3,1.53,8.78,0.33,low_risk,0,2.7,0,0,1,1,0,0,none,standard,0,0.612,False,False,False,False,False,False,False,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2296,Tallinn,upper_mid,salaried,3214.19,2260.61,94.19,0.7,23.54,0.28,low_risk,1,8.4,0,0,0,1,0,0,none,standard,1,0.814,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2297,Tallinn,upper_mid,salaried,1810.61,570.61,23.78,0.32,25.59,0.173,low_risk,2,1.5,0,0,0,1,1,0,none,standard,1,0.862,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
2298,Tallinn,mid,student,3415.85,38852.15,1079.23,11.37,8.55,0.523,medium_risk,5,3.9,1,0,0,1,0,0,none,standard,0,0.705,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2299,Tallinn,upper_mid,salaried,2409.07,4876.58,270.92,2.02,66.12,0.386,low_risk,2,4.6,0,0,0,1,0,0,sms_reminder,standard,1,0.766,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2300,Tallinn,low,self_employed,700.43,2719.6,113.32,3.88,38.51,0.566,medium_risk,3,3.4,0,0,0,0,0,0,none,standard,0,0.605,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2301,Pärnu,lower_mid,salaried,1260.28,991.84,41.33,0.79,46.78,0.212,low_risk,2,1.0,1,1,0,1,0,0,none,standard,0,0.845,False,False,False,False,False,False,False,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2302,Tartu,lower_mid,self_employed,1352.3,1379.38,76.63,1.02,37.17,0.314,low_risk,2,7.7,0,0,1,1,1,0,none,standard,0,0.619,False,False,False,False,False,False,False,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
2303,Tartu,upper_mid,salaried,5263.5,14630.58,812.81,2.78,49.45,0.443,low_risk,1,6.0,0,0,0,1,0,0,none,standard,1,0.741,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2304,Tallinn,mid,salaried,2289.09,13048.83,724.94,5.7,27.14,0.444,low_risk,0,11.5,0,0,0,1,0,0,none,standard,1,0.74,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2305,Other,mid,self_employed,2517.35,7442.12,413.45,2.96,59.07,0.356,low_risk,3,7.9,1,0,0,1,0,0,sms_reminder,standard,0,0.78,False,False,False,False,False,False,False,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2306,Tallinn,low,self_employed,1037.23,1832.97,50.92,1.77,31.28,0.323,low_risk,2,2.8,0,1,0,1,0,0,none,standard,1,0.795,False,False,False,False,False,False,False,1,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2307,Tallinn,lower_mid,salaried,1507.63,13127.71,1093.98,8.71,9.84,0.563,medium_risk,4,13.2,1,1,1,1,0,1,sms_reminder,restructured,0,0.507,False,False,False,False,False,False,False,1,1,1,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False
2308,Tartu,mid,salaried,2318.8,5927.38,987.9,2.56,62.37,0.424,low_risk,1,7.3,0,0,0,1,1,0,sms_reminder,standard,1,0.749,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
2309,Tallinn,low,salaried,511.83,6913.24,288.05,13.51,39.34,0.557,medium_risk,2,1.8,0,0,0,0,1,1,none,restructured,1,0.609,False,False,False,False,False,False,False,0,0,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False
2310,Tallinn,lower_mid,salaried,1292.4,5911.34,492.61,4.57,27.51,0.443,low_risk,2,8.3,0,1,1,0,1,0,none,standard,0,0.481,False,False,False,False,False,False,False,0,0,1,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False
2311,Tartu,lower_mid,self_employed,2030.73,1366.16,75.9,0.67,57.95,0.401,low_risk,7,2.3,0,0,0,0,0,0,none,standard,1,0.68,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2312,Other,lower_mid,student,4943.23,1722.24,287.04,0.35,38.91,0.253,low_risk,4,10.5,1,0,0,0,0,0,none,standard,1,0.746,False,False,False,False,False,False,False,0,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2313,Tartu,mid,salaried,1428.41,2885.16,160.29,2.02,47.67,0.417,low_risk,1,6.0,0,0,0,0,0,0,sms_reminder,standard,1,0.672,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2314,Narva,lower_mid,salaried,1602.97,6854.97,190.42,4.28,54.66,0.499,medium_risk,1,3.2,0,0,0,1,0,0,sms_reminder,standard,0,0.715,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2315,Other,mid,salaried,1749.28,1502.18,62.59,0.86,25.86,0.32,low_risk,1,4.4,0,0,0,0,1,0,none,standard,1,0.716,False,False,False,False,False,False,False,0,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
2316,Tallinn,low,salaried,1829.34,3708.9,309.08,2.03,40.01,0.456,medium_risk,3,1.8,0,0,0,0,0,1,sms_reminder,grace_period,1,0.655,False,False,False,False,False,False,False,0,0,0,0,1,1,0,False,False,False,False,False,False,False,False,False,False,False
2317,Tallinn,mid,salaried,1361.69,3705.39,102.93,2.72,15.4,0.37,low_risk,0,2.8,0,0,1,1,1,0,none,standard,1,0.594,False,False,False,False,False,False,False,1,0,0,1,0,1,1,False,False,False,False,False,False,False,False,False,False,False
2318,Tallinn,lower_mid,self_employed,1709.93,7666.03,638.84,4.48,32.25,0.423,low_risk,2,1.6,0,0,0,1,0,0,none,restructured,1,0.75,False,False,False,False,False,False,False,1,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2319,Tartu,mid,salaried,1338.61,7016.39,584.7,5.24,40.57,0.518,medium_risk,5,1.7,0,0,0,0,0,0,none,grace_period,1,0.627,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2320,Tallinn,mid,self_employed,1896.47,1982.93,110.16,1.05,45.66,0.227,low_risk,0,2.7,0,0,0,0,0,0,none,standard,0,0.758,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2321,Other,lower_mid,student,1384.71,12519.15,347.75,9.04,58.95,0.649,medium_risk,1,3.1,0,0,1,1,0,0,repayment_call,standard,1,0.468,False,False,False,False,False,False,False,1,0,0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2322,Narva,upper_mid,student,4647.01,1767.94,294.66,0.38,35.02,0.271,low_risk,1,1.9,0,0,0,0,0,0,none,standard,0,0.738,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2323,Tartu,mid,unemployed,1487.72,9596.75,533.15,6.45,34.81,0.48,medium_risk,2,2.1,0,0,0,0,0,0,sms_reminder,standard,0,0.644,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2324,Tallinn,lower_mid,gig_worker,1731.1,2800.05,233.34,1.62,65.77,0.333,low_risk,2,6.1,0,0,0,0,0,0,none,standard,0,0.71,False,False,False,False,False,False,False,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2325,Pärnu,lower_mid,student,1408.44,4783.58,797.26,3.4,64.55,0.552,medium_risk,2,14.0,0,0,0,1,1,0,none,standard,1,0.692,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
2326,Other,upper_mid,salaried,3601.02,5011.5,139.21,1.39,31.13,0.301,low_risk,1,5.8,0,0,0,1,1,0,none,restructured,1,0.805,False,False,False,False,False,False,False,1,0,0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False
2327,Pärnu,mid,salaried,2853.66,4906.33,272.57,1.72,61.58,0.373,low_risk,1,3.4,1,0,0,1,0,0,none,restructured,1,0.772,False,False,False,False,False,False,False,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2328,Tallinn,lower_mid,salaried,928.72,7015.48,292.31,7.55,47.86,0.587,medium_risk,4,6.9,0,0,0,1,0,0,none,standard,0,0.676,False,False,False,False,False,False,False,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
2329,Tartu,lower_mid,self_employed,1814.6,5673.69,472.81,3.13,48.81,0.427,low_risk,2,1.6,0,1,0,0,0,0,sms_reminder,standard,1,0.668,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2330,Tallinn,mid,unemployed,1750.48,7613.95,317.25,4.35,65.03,0.402,low_risk,1,8.5,0,0,0,0,0,1,sms_reminder,restructured,0,0.679,False,False,False,False,False,False,False,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False
2331,Tallinn,mid,salaried,2982.07,5993.7,249.74,2.01,21.46,0.307,low_risk,2,3.0,1,0,0,0,0,0,none,standard,1,0.722,False,False,False,False,False,False,False,0,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2332,Tallinn,mid,self_employed,2337.3,1638.7,136.56,0.7,39.84,0.276,low_risk,1,1.5,0,0,0,0,0,0,none,standard,1,0.736,False,False,False,False,False,False,False,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2333,Tartu,lower_mid,gig_worker,1309.21,5178.91,287.72,3.96,54.8,0.497,medium_risk,1,3.2,0,1,0,0,0,0,sms_reminder,standard,1,0.636,False,False,False,False,False,False,False,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False
2334,Narva,mid,student,1738.68,2771.37,76.98,1.59,4.95,0.182,low_risk,0,2.8,0,1,0,1,0,0,sms_reminder,standard,0,0.858,False,False,False,False,False,False,False,1,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
