customer_id,region,acquisition_channel,employment_type,device_type,customer_tenure_months,monthly_income,income_band,credit_utilization_percent,debt_to_income_ratio,savings_balance,active_loan_amount,loan_term_months,installment_size,loan_to_income_ratio,financial_stress_score,app_sessions_per_week,avg_session_minutes,days_since_last_login,support_tickets_last_90d,autopay_enabled,number_of_products,promo_usage_rate,delinquency_flag,missed_payments_last_12m,avg_days_late,repayment_rate_percent,risk_band,engagement_band,utilization_band,savings_balance_missing_flag,monthly_income_invalid_flag,savings_balance_invalid_flag
501,Pärnu,paid_search,salaried,ios,0,3034.63,upper_mid,30.51,0.27,2302.16,495.55,6,82.59,0.16,0.109,3,6.53,15,0,1,1,39.31,0,0,0.0,99.72,low_risk,medium_engagement,medium_utilization,False,False,False
502,Tartu,organic,,android,2,1694.26,lower_mid,42.33,0.33,554.59,1124.41,12,93.7,0.66,0.208,4,5.32,3,0,1,1,12.38,0,0,0.1,98.42,low_risk,medium_engagement,medium_utilization,False,False,False
503,Tallinn,organic,self_employed,android,17,1410.21,lower_mid,23.71,0.24,1938.03,1655.3,18,91.96,1.17,0.204,4,6.39,1,0,0,1,45.71,0,0,0.0,99.4,low_risk,medium_engagement,low_utilization,False,False,False
504,Narva,social,salaried,android,1,3947.07,upper_mid,9.22,0.09,5380.94,4174.87,12,347.91,1.06,0.128,5,4.27,26,1,1,2,4.3,0,0,0.0,99.18,low_risk,medium_engagement,low_utilization,False,False,False
505,Pärnu,organic,salaried,web,28,1393.51,lower_mid,40.58,0.23,2713.24,374.51,24,15.6,0.27,0.133,6,6.55,3,0,1,2,4.63,0,1,2.1,94.87,low_risk,medium_engagement,medium_utilization,False,False,False
506,Tallinn,referral,salaried,ios,5,2217.76,mid,31.2,0.15,587.2,1681.23,12,140.1,0.76,0.162,6,6.71,13,0,1,1,11.33,0,0,0.0,98.71,low_risk,medium_engagement,medium_utilization,False,False,False
507,Other,organic,self_employed,ios,1,1482.84,lower_mid,48.1,0.45,748.21,691.74,9,76.86,0.47,0.22,2,4.45,19,0,0,3,13.66,0,0,2.9,98.8,low_risk,low_engagement,medium_utilization,False,False,False
508,Narva,referral,salaried,android,20,1512.93,lower_mid,16.97,0.28,271.2,859.66,12,71.64,0.57,0.143,6,7.54,26,1,0,2,5.13,0,0,3.0,98.95,low_risk,medium_engagement,low_utilization,False,False,False
509,Other,social,salaried,android,10,2722.41,mid,42.69,0.32,546.28,2199.83,6,366.64,0.81,0.224,4,6.12,4,1,1,3,10.66,0,0,0.0,99.12,low_risk,medium_engagement,medium_utilization,False,False,False
510,Pärnu,organic,salaried,android,5,1954.24,mid,49.99,0.41,1472.11,4898.27,24,204.09,2.51,0.442,7,6.8,2,3,0,1,7.64,0,1,2.6,89.79,medium_risk,high_engagement,medium_utilization,False,False,False
511,Tartu,organic,student,ios,7,979.75,low,26.92,0.41,485.77,775.89,12,64.66,0.79,0.209,6,6.63,1,0,0,1,24.25,0,1,2.6,91.19,low_risk,medium_engagement,low_utilization,False,False,False
512,Tallinn,referral,salaried,android,0,953.74,low,45.89,0.35,208.18,466.35,9,51.82,0.49,0.206,7,6.89,7,1,1,2,22.37,0,0,0.0,98.53,low_risk,high_engagement,medium_utilization,False,False,False
513,Other,referral,self_employed,ios,15,2265.84,mid,18.98,0.23,,5892.22,18,327.35,2.6,0.353,2,6.66,22,1,1,2,25.13,0,1,2.5,93.33,medium_risk,low_engagement,low_utilization,True,False,False
514,Other,referral,salaried,ios,6,1631.87,lower_mid,8.61,0.35,1321.17,1394.43,3,464.81,0.85,0.162,5,7.14,18,0,1,1,34.67,0,0,0.0,98.91,low_risk,medium_engagement,low_utilization,False,False,False
515,Tallinn,organic,student,android,18,440.38,low,65.13,0.54,26.23,304.27,12,25.36,0.69,0.315,1,9.47,3,1,1,3,13.82,1,3,11.7,77.27,low_risk,low_engagement,medium_utilization,False,False,False
516,Tallinn,organic,salaried,ios,14,4061.68,upper_mid,30.97,0.39,4856.27,1822.77,12,151.9,0.45,0.162,5,4.92,3,0,0,1,37.43,0,0,0.6,99.04,low_risk,medium_engagement,medium_utilization,False,False,False
517,Tallinn,social,salaried,android,15,2591.64,mid,2.22,0.22,1789.67,1252.21,12,104.35,0.48,0.081,3,3.09,27,1,1,1,8.67,0,0,0.0,99.75,low_risk,medium_engagement,low_utilization,False,False,False
518,Narva,social,student,web,22,920.38,low,26.42,0.34,332.24,728.14,3,242.71,0.79,0.197,7,8.51,32,2,1,1,26.1,0,2,8.5,89.53,low_risk,high_engagement,low_utilization,False,False,False
519,Other,paid_search,self_employed,android,14,2942.18,mid,29.88,0.26,566.18,3798.81,6,633.14,1.29,0.241,5,4.96,2,0,1,1,10.99,1,2,8.4,88.63,low_risk,medium_engagement,low_utilization,False,False,False
520,Tallinn,partner,salaried,web,8,2290.08,mid,10.77,0.13,2003.69,2623.67,18,145.76,1.15,0.155,4,7.66,23,1,1,1,14.94,0,0,0.0,99.3,low_risk,medium_engagement,low_utilization,False,False,False
521,Tartu,paid_search,salaried,android,7,1587.92,lower_mid,36.45,0.4,548.43,1125.14,6,187.52,0.71,0.216,2,9.24,9,1,0,1,38.12,0,1,0.5,93.66,low_risk,low_engagement,medium_utilization,False,False,False
522,Tallinn,paid_search,gig_worker,ios,2,1269.81,lower_mid,38.1,0.4,554.32,2619.32,9,291.04,2.06,0.371,1,8.53,2,1,1,1,30.04,0,3,15.1,82.36,medium_risk,low_engagement,medium_utilization,False,False,False
523,Other,organic,gig_worker,android,21,1064.68,lower_mid,40.19,0.39,529.82,853.77,24,35.57,0.8,0.232,3,5.77,17,0,1,1,41.12,0,0,2.6,98.52,low_risk,medium_engagement,medium_utilization,False,False,False
524,Narva,paid_search,salaried,web,20,1762.64,lower_mid,10.43,0.23,1620.78,449.0,12,37.42,0.25,0.074,2,3.97,6,1,1,1,16.65,1,4,8.9,82.4,low_risk,low_engagement,low_utilization,False,False,False
525,Narva,paid_search,salaried,web,4,1352.21,lower_mid,39.79,0.31,804.55,1502.42,12,125.2,1.11,0.248,4,9.15,4,0,0,1,1.63,0,0,0.7,98.35,low_risk,medium_engagement,medium_utilization,False,False,False
526,Tartu,organic,self_employed,android,28,1353.03,lower_mid,4.57,0.08,2731.18,1313.27,12,109.44,0.97,0.111,4,7.24,2,0,1,2,28.92,0,1,5.5,94.69,low_risk,medium_engagement,low_utilization,False,False,False
527,Tallinn,paid_search,salaried,ios,12,2872.1,mid,8.4,0.14,477.46,2118.09,6,353.02,0.74,0.114,5,4.39,7,0,0,1,14.01,0,1,5.9,91.78,low_risk,medium_engagement,low_utilization,False,False,False
528,Tallinn,partner,self_employed,ios,9,2134.18,mid,36.94,0.33,,961.17,12,80.1,0.45,0.173,6,9.9,19,1,1,2,15.53,0,0,0.0,99.35,low_risk,medium_engagement,medium_utilization,True,False,False
529,Tallinn,referral,salaried,ios,0,1761.0,lower_mid,27.52,0.25,2134.99,1730.04,3,576.68,0.98,0.192,4,2.37,19,4,1,1,41.42,0,0,0.0,99.11,low_risk,medium_engagement,low_utilization,False,False,False
530,Other,referral,unemployed,web,7,453.58,low,13.72,0.35,1286.88,100.44,9,11.16,0.22,0.102,2,4.28,1,0,1,1,19.0,0,0,0.9,99.37,low_risk,low_engagement,low_utilization,False,False,False
531,Narva,social,gig_worker,android,14,1171.42,lower_mid,79.34,0.7,815.62,938.52,6,156.42,0.8,0.368,4,8.22,0,2,1,2,16.16,1,0,0.0,98.29,medium_risk,medium_engagement,high_utilization,False,False,False
532,Other,organic,self_employed,android,1,1053.91,lower_mid,13.09,0.29,935.99,672.86,3,224.29,0.64,0.138,3,4.43,16,1,1,1,21.63,0,1,4.9,90.71,low_risk,medium_engagement,low_utilization,False,False,False
533,Other,paid_search,salaried,android,9,2195.17,mid,37.89,0.46,2071.83,1337.98,9,148.66,0.61,0.212,5,4.51,2,0,1,1,38.35,0,0,5.3,98.6,low_risk,medium_engagement,medium_utilization,False,False,False
534,Tartu,partner,salaried,android,70,2923.71,mid,16.26,0.14,3265.98,3458.26,12,288.19,1.18,0.168,2,7.21,16,0,1,1,20.63,0,0,0.0,99.14,low_risk,low_engagement,low_utilization,False,False,False
535,Narva,paid_search,salaried,ios,18,4808.46,upper_mid,41.06,0.43,1478.87,3607.0,9,400.78,0.75,0.23,8,3.8,4,1,0,1,17.16,0,2,7.9,82.99,low_risk,high_engagement,medium_utilization,False,False,False
536,Other,organic,self_employed,ios,11,1291.38,lower_mid,36.53,0.35,1011.46,152.29,3,50.76,0.12,0.137,1,6.27,6,0,1,1,53.03,0,0,0.0,99.64,low_risk,low_engagement,medium_utilization,False,False,False
537,Narva,organic,self_employed,android,11,2606.96,mid,28.65,0.27,673.48,2942.64,12,245.22,1.13,0.221,5,3.62,9,0,1,3,30.16,0,0,0.0,98.41,low_risk,medium_engagement,low_utilization,False,False,False
538,Tallinn,social,salaried,android,1,1639.54,lower_mid,15.44,0.21,1083.81,3919.02,6,653.17,2.39,0.323,3,5.64,11,1,0,2,26.22,0,0,0.1,97.53,low_risk,medium_engagement,low_utilization,False,False,False
539,Tartu,paid_search,self_employed,ios,44,1280.04,lower_mid,17.45,0.22,521.55,550.49,24,22.94,0.43,0.112,3,5.83,6,0,1,4,10.31,0,0,1.1,99.3,low_risk,medium_engagement,low_utilization,False,False,False
540,Tallinn,partner,gig_worker,android,37,909.36,low,16.12,0.21,771.7,209.33,18,11.63,0.23,0.083,2,6.45,4,0,1,1,41.26,0,0,2.0,99.72,low_risk,low_engagement,low_utilization,False,False,False
541,Other,referral,salaried,ios,16,2206.03,mid,18.42,0.2,864.11,4306.16,9,478.46,1.95,0.278,2,3.45,12,2,0,1,51.34,1,2,4.6,89.22,low_risk,low_engagement,low_utilization,False,False,False
542,Tartu,referral,salaried,android,1,1516.13,lower_mid,19.94,0.15,922.06,1397.11,9,155.23,0.92,0.155,2,3.61,18,0,1,1,7.03,0,1,3.4,93.66,low_risk,low_engagement,low_utilization,False,False,False
543,Tallinn,partner,gig_worker,ios,3,1091.67,lower_mid,67.38,0.39,178.75,1030.22,3,343.41,0.94,0.307,3,6.39,21,0,1,1,49.73,0,2,7.7,86.13,low_risk,medium_engagement,medium_utilization,False,False,False
544,Pärnu,referral,salaried,android,3,1800.02,mid,19.01,0.29,791.39,5083.14,3,1694.38,2.82,0.396,6,5.83,9,0,0,2,33.29,0,0,0.0,97.05,medium_risk,medium_engagement,low_utilization,False,False,False
545,Tartu,paid_search,self_employed,ios,10,1466.48,lower_mid,69.23,0.31,1189.39,2708.01,18,150.45,1.85,0.387,6,10.06,1,0,1,1,18.59,0,3,3.4,73.41,medium_risk,medium_engagement,medium_utilization,False,False,False
546,Tallinn,paid_search,salaried,android,3,1580.17,lower_mid,16.31,0.4,232.52,445.87,9,49.54,0.28,0.133,8,7.75,4,1,1,3,68.43,0,2,11.4,88.44,low_risk,high_engagement,low_utilization,False,False,False
547,Tallinn,partner,unemployed,android,17,350.0,low,20.02,0.21,210.5,307.96,6,51.33,0.88,0.171,2,6.41,1,0,1,2,44.81,0,4,6.5,73.04,low_risk,low_engagement,low_utilization,False,False,False
548,Pärnu,paid_search,salaried,android,11,2164.89,mid,48.79,0.27,2711.78,2096.78,12,174.73,0.97,0.235,6,5.01,13,0,1,1,24.15,0,0,0.0,98.4,low_risk,medium_engagement,medium_utilization,False,False,False
549,Tartu,paid_search,salaried,web,0,2150.33,mid,38.24,0.4,2046.18,2876.37,6,479.4,1.34,0.283,5,7.3,8,2,1,1,3.75,0,0,0.1,98.51,low_risk,medium_engagement,medium_utilization,False,False,False
550,Narva,organic,salaried,ios,19,1588.62,lower_mid,34.62,0.33,854.44,1204.62,9,133.85,0.76,0.202,1,7.89,28,0,0,1,61.68,0,2,6.8,81.8,low_risk,low_engagement,medium_utilization,False,False,False
551,Tartu,social,salaried,ios,3,2382.31,mid,0.0,0.07,2803.01,3311.67,3,1103.89,1.39,0.147,4,6.18,15,0,1,2,55.8,0,0,0.0,99.28,low_risk,medium_engagement,low_utilization,False,False,False
552,Other,organic,salaried,android,24,3424.16,upper_mid,26.78,0.25,1069.11,3127.59,9,347.51,0.91,0.187,5,5.63,1,2,1,2,37.68,0,2,3.7,87.03,low_risk,medium_engagement,low_utilization,False,False,False
553,Tartu,referral,salaried,android,6,2117.4,mid,29.33,0.3,1946.07,766.66,6,127.78,0.36,0.136,7,7.96,17,1,0,1,25.57,0,1,1.8,93.79,low_risk,high_engagement,low_utilization,False,False,False
554,Tartu,paid_search,unemployed,ios,6,1035.42,lower_mid,61.01,0.57,985.69,1120.53,9,124.5,1.08,0.336,6,5.41,10,1,1,1,0.96,0,0,0.0,99.08,medium_risk,medium_engagement,medium_utilization,False,False,False
555,Other,paid_search,unemployed,android,0,1422.71,lower_mid,50.73,0.22,725.84,445.48,12,37.12,0.31,0.162,3,4.68,7,0,0,1,14.35,0,1,5.2,94.63,low_risk,medium_engagement,medium_utilization,False,False,False
556,Tallinn,referral,salaried,ios,62,5091.75,high,3.36,0.19,7073.48,3912.77,6,652.13,0.77,0.102,2,6.54,15,1,0,3,11.78,0,0,2.1,99.76,low_risk,low_engagement,low_utilization,False,False,False
557,Tallinn,organic,,ios,13,1253.54,lower_mid,11.73,0.35,359.52,434.33,6,72.39,0.35,0.12,4,6.01,1,0,1,1,58.84,0,1,5.6,94.89,low_risk,medium_engagement,low_utilization,False,False,False
558,Tallinn,referral,salaried,android,8,1388.0,lower_mid,49.14,0.36,253.14,2755.44,12,229.62,1.99,0.382,2,7.61,1,0,1,1,29.71,1,1,1.9,93.5,medium_risk,low_engagement,medium_utilization,False,False,False
559,Narva,partner,gig_worker,android,1,1155.52,lower_mid,46.33,0.46,,2232.91,12,186.08,1.93,0.382,10,3.86,2,2,0,2,16.49,1,0,0.2,99.07,medium_risk,high_engagement,medium_utilization,True,False,False
560,Tartu,partner,self_employed,android,17,1987.55,mid,25.15,0.34,6980.47,758.15,9,84.24,0.38,0.131,4,4.75,1,0,0,1,35.14,0,0,0.0,99.7,low_risk,medium_engagement,low_utilization,False,False,False
561,Pärnu,organic,salaried,android,5,3659.28,upper_mid,34.68,0.49,1975.58,2553.09,3,851.03,0.7,0.222,2,6.79,5,0,0,2,18.52,0,2,1.7,87.8,low_risk,low_engagement,medium_utilization,False,False,False
562,Tallinn,social,gig_worker,android,62,1681.42,lower_mid,78.11,0.6,967.96,1937.45,9,215.27,1.15,0.384,2,7.72,20,1,1,1,9.22,0,0,0.0,98.23,medium_risk,low_engagement,high_utilization,False,False,False
563,Tallinn,referral,gig_worker,ios,42,885.99,low,50.84,0.49,41.81,1484.75,9,164.97,1.68,0.386,5,9.1,6,0,1,1,29.42,1,3,14.2,72.98,medium_risk,medium_engagement,medium_utilization,False,False,False
564,Tallinn,social,salaried,android,19,1695.3,lower_mid,48.6,0.5,1173.94,1838.86,6,306.48,1.08,0.297,2,7.02,23,0,1,1,21.84,0,1,8.4,94.83,low_risk,low_engagement,medium_utilization,False,False,False
565,Tallinn,paid_search,student,android,50,837.6,low,41.12,0.43,,2106.96,24,87.79,2.52,0.439,3,8.19,37,1,0,2,23.38,1,2,11.0,79.25,medium_risk,medium_engagement,medium_utilization,True,False,False
566,Tartu,paid_search,student,ios,2,504.73,low,34.36,0.27,1145.52,172.91,9,19.21,0.34,0.141,2,2.68,1,0,1,1,61.34,0,1,1.5,94.66,low_risk,low_engagement,medium_utilization,False,False,False
567,Tallinn,social,salaried,ios,5,2110.07,mid,47.87,0.35,1664.18,1976.24,3,658.75,0.94,0.249,7,4.05,0,2,1,1,11.12,0,1,5.8,93.33,low_risk,high_engagement,medium_utilization,False,False,False
568,Tartu,social,self_employed,web,4,1253.45,lower_mid,26.02,0.31,,1725.65,24,71.9,1.38,0.252,4,7.93,11,1,1,2,22.24,0,0,0.4,98.85,low_risk,medium_engagement,low_utilization,True,False,False
569,Other,paid_search,unemployed,web,1,364.75,low,42.3,0.45,113.28,100.0,9,11.11,0.27,0.197,5,7.27,33,1,1,1,29.14,0,2,7.9,82.8,low_risk,medium_engagement,medium_utilization,False,False,False
570,Tallinn,organic,salaried,ios,50,1507.56,lower_mid,18.02,0.28,2304.47,797.98,12,66.5,0.53,0.128,2,2.21,14,1,1,1,36.44,0,0,0.0,99.13,low_risk,low_engagement,low_utilization,False,False,False
571,Tartu,paid_search,salaried,ios,1,2424.91,mid,36.26,0.27,3209.03,2328.3,9,258.7,0.96,0.209,4,4.37,8,2,1,1,51.14,0,0,0.0,99.01,low_risk,medium_engagement,medium_utilization,False,False,False
572,Narva,paid_search,salaried,ios,27,2419.06,mid,1.54,0.14,875.2,394.26,18,21.9,0.16,0.032,2,7.88,16,0,1,1,10.8,0,1,0.5,95.63,low_risk,low_engagement,low_utilization,False,False,False
573,Tallinn,organic,student,android,20,879.25,low,16.19,0.13,1255.47,429.87,6,71.64,0.49,0.094,7,6.86,13,0,0,3,17.34,0,3,8.4,80.52,low_risk,high_engagement,low_utilization,False,False,False
574,Tartu,organic,gig_worker,android,7,1910.13,mid,11.01,0.26,2526.87,4059.69,9,451.08,2.13,0.29,3,5.64,4,0,1,1,17.09,0,1,7.2,91.34,low_risk,medium_engagement,low_utilization,False,False,False
575,Other,partner,salaried,android,0,2863.06,mid,58.52,0.63,1373.94,2393.39,9,265.93,0.84,0.315,4,7.18,23,0,1,2,29.07,0,0,1.3,99.07,low_risk,medium_engagement,medium_utilization,False,False,False
576,Other,organic,unemployed,android,0,698.2,low,33.7,0.38,,1089.54,9,121.06,1.56,0.302,4,6.41,0,0,1,1,9.53,0,1,5.7,92.01,low_risk,medium_engagement,medium_utilization,True,False,False
577,Tallinn,referral,gig_worker,ios,3,1381.73,lower_mid,55.63,0.3,853.96,598.58,12,49.88,0.43,0.2,7,4.66,2,0,1,2,27.03,0,1,1.8,94.09,low_risk,high_engagement,medium_utilization,False,False,False
578,Other,organic,student,android,10,889.43,low,14.89,0.24,244.58,337.73,18,18.76,0.38,0.11,5,4.06,3,0,1,1,11.08,0,0,0.4,99.54,low_risk,medium_engagement,low_utilization,False,False,False
579,Tartu,paid_search,salaried,ios,9,1994.24,mid,44.81,0.4,1189.63,1412.4,9,156.93,0.71,0.228,2,9.63,2,1,1,1,3.68,0,1,1.9,93.99,low_risk,low_engagement,medium_utilization,False,False,False
580,Tallinn,organic,salaried,ios,12,981.1,low,39.37,0.32,429.59,1609.35,12,134.11,1.64,0.312,3,4.97,10,0,1,1,16.38,0,1,2.3,92.89,low_risk,medium_engagement,medium_utilization,False,False,False
581,Tartu,organic,self_employed,android,21,2827.16,mid,30.14,0.15,658.27,2419.55,3,806.52,0.86,0.171,3,6.14,10,4,1,3,33.23,0,2,1.9,83.65,low_risk,medium_engagement,medium_utilization,False,False,False
582,Other,partner,salaried,ios,7,2413.48,mid,3.11,0.21,,2472.42,3,824.14,1.02,0.146,6,1.63,31,0,1,1,3.84,0,1,2.5,91.11,low_risk,medium_engagement,low_utilization,True,False,False
583,Tartu,social,self_employed,android,2,1241.28,lower_mid,9.98,0.28,222.74,2285.36,6,380.89,1.84,0.273,4,11.52,9,2,1,2,40.58,1,0,0.0,98.29,low_risk,medium_engagement,low_utilization,False,False,False
584,Tallinn,organic,gig_worker,android,23,2225.19,mid,13.9,0.16,364.47,1327.6,6,221.27,0.6,0.115,5,9.85,7,0,0,3,13.2,1,0,0.0,99.45,low_risk,medium_engagement,low_utilization,False,False,False
585,Tartu,paid_search,salaried,ios,6,1708.21,lower_mid,0.0,0.08,742.98,2547.31,6,424.55,1.49,0.168,3,3.83,4,0,0,2,45.6,0,2,1.2,84.64,low_risk,medium_engagement,low_utilization,False,False,False
586,Tallinn,paid_search,student,android,5,818.54,low,36.04,0.32,935.27,190.52,9,21.17,0.23,0.143,4,8.03,25,0,1,2,36.58,0,0,1.9,99.54,low_risk,medium_engagement,medium_utilization,False,False,False
587,Tallinn,partner,salaried,ios,20,3004.73,upper_mid,66.24,0.65,403.1,2342.23,6,390.37,0.78,0.334,6,9.0,6,2,1,2,16.97,0,4,8.9,75.38,medium_risk,medium_engagement,medium_utilization,False,False,False
588,Tallinn,partner,salaried,ios,38,2268.2,mid,74.88,0.54,287.29,3890.19,12,324.18,1.72,0.437,8,5.61,6,0,0,3,34.41,1,3,13.8,72.19,medium_risk,high_engagement,high_utilization,False,False,False
589,Tallinn,paid_search,salaried,android,35,3351.2,upper_mid,38.6,0.3,6847.93,641.18,12,53.43,0.19,0.128,7,7.08,13,1,1,2,25.99,0,0,0.0,99.05,low_risk,high_engagement,medium_utilization,False,False,False
590,Tallinn,referral,salaried,android,2,1856.52,mid,34.51,0.31,459.56,1476.22,9,164.02,0.8,0.206,4,3.06,5,1,1,2,49.03,0,1,4.5,93.41,low_risk,medium_engagement,medium_utilization,False,False,False
591,Tallinn,partner,salaried,android,10,3795.62,upper_mid,13.67,0.27,2348.4,1082.13,18,60.12,0.29,0.09,1,5.59,6,1,0,1,35.59,1,1,5.7,93.07,low_risk,low_engagement,low_utilization,False,False,False
592,Pärnu,organic,gig_worker,android,1,1028.27,lower_mid,45.26,0.24,679.51,341.41,12,28.45,0.33,0.158,5,6.91,3,1,1,4,22.83,0,0,0.7,99.12,low_risk,medium_engagement,medium_utilization,False,False,False
593,Tallinn,paid_search,,web,45,3013.26,upper_mid,51.88,0.42,1096.58,714.0,18,39.67,0.24,0.194,3,6.38,9,1,0,2,22.15,1,3,11.3,79.61,low_risk,medium_engagement,medium_utilization,False,False,False
594,Tallinn,social,salaried,android,3,950.42,low,30.85,0.29,480.15,958.74,9,106.53,1.01,0.218,5,6.34,0,2,0,2,29.78,0,1,4.5,91.15,low_risk,medium_engagement,medium_utilization,False,False,False
595,Other,partner,self_employed,ios,3,1292.77,lower_mid,9.4,0.19,442.26,745.62,9,82.85,0.58,0.108,4,4.52,1,1,1,2,12.67,0,0,0.0,99.35,low_risk,medium_engagement,low_utilization,False,False,False
596,Tartu,paid_search,salaried,android,31,2330.83,mid,49.36,0.37,622.25,571.55,12,47.63,0.25,0.183,2,6.27,14,0,1,2,10.07,0,1,5.0,90.87,low_risk,low_engagement,medium_utilization,False,False,False
597,Pärnu,paid_search,salaried,android,48,1825.37,mid,21.17,0.16,1323.33,1060.71,9,117.86,0.58,0.119,5,6.91,12,0,1,4,58.26,0,0,1.0,99.38,low_risk,medium_engagement,low_utilization,False,False,False
598,Tallinn,paid_search,self_employed,android,17,1850.94,mid,11.51,0.29,462.22,3160.37,6,526.73,1.71,0.259,3,3.08,10,1,1,1,21.39,0,0,0.3,97.97,low_risk,medium_engagement,low_utilization,False,False,False
599,Tallinn,paid_search,self_employed,android,2,1927.9,mid,7.47,0.04,3577.22,5904.54,6,984.09,3.06,0.342,2,6.4,1,0,1,1,29.06,0,0,0.0,98.97,medium_risk,low_engagement,low_utilization,False,False,False
600,Tallinn,referral,gig_worker,ios,9,889.84,low,24.67,0.41,128.27,260.81,9,28.98,0.29,0.156,3,7.6,1,1,1,1,15.24,0,1,4.1,93.57,low_risk,medium_engagement,low_utilization,False,False,False
601,Tallinn,paid_search,salaried,android,24,1421.0,lower_mid,12.42,0.25,1019.3,1259.2,12,104.93,0.89,0.156,5,10.94,4,1,1,2,29.96,0,1,3.4,91.22,low_risk,medium_engagement,low_utilization,False,False,False
602,Tallinn,referral,gig_worker,android,12,1464.26,lower_mid,45.05,0.45,299.9,1088.72,18,60.48,0.74,0.25,6,11.21,4,2,0,1,1.56,0,0,0.0,98.53,low_risk,medium_engagement,medium_utilization,False,False,False
603,Tallinn,partner,self_employed,android,2,1504.77,lower_mid,38.85,0.37,,5100.08,18,283.34,3.39,0.513,5,5.91,4,0,0,1,15.09,0,3,4.9,73.3,medium_risk,medium_engagement,medium_utilization,True,False,False
604,Tallinn,organic,unemployed,android,3,1039.33,lower_mid,29.36,0.41,265.85,288.31,6,48.05,0.28,0.16,4,6.67,12,0,1,2,2.86,0,1,0.2,90.9,low_risk,medium_engagement,low_utilization,False,False,False
605,Tallinn,paid_search,salaried,android,28,1963.55,mid,33.37,0.38,1561.56,3142.37,9,349.15,1.6,0.301,6,7.06,22,1,0,1,22.99,0,1,5.3,90.65,low_risk,medium_engagement,medium_utilization,False,False,False
606,Tartu,paid_search,salaried,android,10,2700.67,mid,3.09,0.27,3262.93,3377.71,12,281.48,1.25,0.176,2,1.17,1,0,0,2,50.75,1,2,5.5,86.45,low_risk,low_engagement,low_utilization,False,False,False
607,Tallinn,referral,self_employed,android,17,2218.55,mid,10.67,0.28,2703.48,526.37,12,43.86,0.24,0.08,8,3.74,6,2,1,1,16.86,0,1,9.8,95.17,low_risk,high_engagement,low_utilization,False,False,False
608,Tallinn,organic,unemployed,android,7,526.67,low,51.68,0.52,154.52,490.68,18,27.26,0.93,0.302,5,3.09,2,3,1,2,21.79,0,2,13.2,90.0,low_risk,medium_engagement,medium_utilization,False,False,False
609,Tartu,referral,salaried,android,11,1050.03,lower_mid,34.23,0.28,1645.94,1948.53,12,162.38,1.86,0.312,3,5.66,17,0,1,4,42.85,1,2,4.7,85.97,low_risk,medium_engagement,medium_utilization,False,False,False
610,Pärnu,partner,salaried,web,53,3179.32,upper_mid,6.48,0.16,2117.93,869.27,12,72.44,0.27,0.053,5,5.41,13,1,1,3,10.16,0,0,0.0,99.77,low_risk,medium_engagement,low_utilization,False,False,False
