user_id,signup_date,acquisition_channel,region,company_size,industry,experiment_group,experiment_eligibility_flag,assignment_valid_flag,exposure_days,low_exposure_flag,onboarding_completion_flag,activation_flag,retained_30d,retained_60d,churn_30d,upgrade_flag,expansion_revenue_flag,negative_feedback_flag,sessions_first_14d,feature_adoption_count,support_tickets_first_30d,time_to_activation_days,monthly_subscription_value,subscription_value_band,engagement_band,feature_adoption_band,experiment_eligibility_flag_invalid_flag,assignment_valid_flag_invalid_flag,low_exposure_flag_invalid_flag,onboarding_completion_flag_invalid_flag,activation_flag_invalid_flag,retained_30d_invalid_flag,retained_60d_invalid_flag,churn_30d_invalid_flag,upgrade_flag_invalid_flag,expansion_revenue_flag_invalid_flag,negative_feedback_flag_invalid_flag,experiment_eligibility_flag_clean,assignment_valid_flag_clean,low_exposure_flag_clean,onboarding_completion_flag_clean,activation_flag_clean,retained_30d_clean,retained_60d_clean,churn_30d_clean,upgrade_flag_clean,expansion_revenue_flag_clean,negative_feedback_flag_clean,acquisition_channel_missing_flag,company_size_missing_flag,time_to_activation_days_missing_flag,exposure_days_invalid_flag,sessions_first_14d_invalid_flag,feature_adoption_count_invalid_flag,support_tickets_first_30d_invalid_flag,time_to_activation_days_invalid_flag,monthly_subscription_value_invalid_flag
871,2026-01-15,direct,UK,small,finance,control,1,1,25,0,1,1,1,0,0,0,0,0,10,2,1,2.8,84.3,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
872,2026-03-05,direct,APAC,mid_market,retail,control,1,1,26,0,0,1,0,1,1,1,0,0,10,2,0,7.3,234.53,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False
873,2026-03-30,partner,Other,small,healthcare,treatment,1,1,27,0,0,0,1,0,0,1,1,0,3,1,2,,125.02,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False
874,2026-01-28,referral,North America,mid_market,software,treatment,1,1,30,0,1,0,1,1,0,1,0,0,11,6,3,,204.44,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False
875,2026-03-15,paid_search,Other,solo,software,control,1,1,23,0,0,0,0,1,1,1,1,0,6,2,1,,54.51,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,1,1,0,False,False,True,False,False,False,False,False,False
876,2026-02-08,organic,Europe,solo,retail,treatment,1,1,29,0,0,0,1,1,0,1,1,0,1,0,0,,28.9,low_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False
877,2026-02-26,organic,APAC,solo,software,treatment,1,1,23,0,1,1,1,1,0,1,1,0,19,2,0,15.1,23.58,low_value,power_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,1,1,0,False,False,False,False,False,False,False,False,False
878,2026-01-17,referral,Europe,small,software,control,1,1,23,0,1,0,0,1,1,1,1,1,6,7,0,,67.85,mid_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,1,1,1,1,1,False,False,True,False,False,False,False,False,False
879,2026-03-27,partner,Europe,small,finance,control,1,1,28,0,0,0,0,0,1,0,0,0,3,1,1,,126.06,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
880,2026-03-31,partner,UK,mid_market,education,treatment,1,1,30,0,0,1,1,1,0,0,0,0,13,8,1,1.8,288.03,high_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
881,2026-02-13,direct,North America,mid_market,education,treatment,1,1,23,0,0,1,1,1,0,0,0,1,6,3,0,1.7,240.4,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
882,2026-01-25,partner,APAC,small,other,control,1,1,27,0,0,1,1,1,0,0,0,0,10,5,1,3.3,161.19,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
883,2026-01-17,direct,North America,solo,software,treatment,1,1,21,0,1,0,1,1,0,0,0,0,6,3,0,,26.89,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
884,2026-01-13,organic,North America,enterprise,other,treatment,1,1,21,0,1,1,0,1,1,1,1,0,12,2,1,3.0,910.98,enterprise_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False
885,2026-03-25,referral,North America,small,education,control,1,1,25,0,0,0,0,1,1,0,0,0,5,4,0,,49.26,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,False,False
886,2026-01-25,paid_social,North America,mid_market,software,control,1,1,29,0,0,1,0,1,1,1,0,0,10,7,0,14.6,187.4,high_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False
887,2026-03-09,organic,North America,mid_market,other,treatment,1,1,28,0,0,1,0,1,1,1,1,0,14,4,1,3.4,264.22,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,1,0,False,False,False,False,False,False,False,False,False
888,2026-01-10,direct,North America,enterprise,healthcare,control,1,1,22,0,0,0,0,0,1,0,0,0,7,2,1,,1035.13,enterprise_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
889,2026-03-08,direct,Europe,small,software,treatment,1,1,28,0,1,1,0,1,1,0,0,0,5,5,1,7.7,108.94,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
890,2026-01-18,organic,Europe,mid_market,software,control,1,1,30,0,1,1,1,0,0,0,0,0,14,4,0,8.5,257.18,high_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
891,2026-03-27,organic,North America,small,finance,treatment,1,1,29,0,0,1,1,0,0,0,0,0,10,1,0,11.8,52.27,mid_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
892,2026-02-03,referral,North America,small,healthcare,treatment,1,1,24,0,0,0,0,0,1,0,0,0,4,4,1,,58.8,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
893,2026-01-08,paid_social,Other,small,other,treatment,1,1,29,0,0,1,0,1,1,1,0,0,7,4,0,4.4,134.99,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,1,1,1,0,0,False,False,False,False,False,False,False,False,False
894,2026-02-09,direct,North America,small,software,treatment,1,1,24,0,0,1,1,1,0,0,0,0,10,5,0,3.5,133.04,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
895,2026-03-24,organic,North America,small,healthcare,control,1,1,28,0,1,1,0,0,1,0,0,0,7,4,1,4.3,83.87,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
896,2026-02-11,organic,North America,mid_market,software,control,1,1,27,0,1,0,1,0,0,0,0,0,9,0,0,,207.42,high_value,high_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
897,2026-02-10,organic,North America,solo,healthcare,treatment,1,1,27,0,1,1,1,0,0,0,0,0,2,4,0,3.1,33.65,low_value,low_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
898,2026-01-06,organic,UK,small,other,control,1,1,29,0,1,1,0,1,1,0,0,0,4,3,1,3.3,66.98,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
899,2026-02-21,organic,North America,mid_market,healthcare,control,0,0,10,1,0,0,1,0,0,0,0,0,6,3,0,,555.15,enterprise_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
900,2026-01-26,direct,Europe,mid_market,healthcare,treatment,1,1,30,0,0,1,1,1,0,0,0,0,8,1,0,7.4,293.78,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
901,2026-03-05,paid_search,North America,small,education,treatment,1,1,30,0,0,0,0,0,1,1,0,0,6,1,2,,65.22,mid_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,1,0,0,False,False,True,False,False,False,False,False,False
902,2026-02-28,paid_search,UK,mid_market,software,treatment,1,1,26,0,0,1,1,1,0,0,0,0,7,2,1,3.8,319.09,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
903,2026-02-25,organic,UK,enterprise,other,treatment,1,1,24,0,0,1,0,0,1,0,0,0,6,5,1,4.3,996.34,enterprise_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
904,2026-02-28,organic,North America,small,healthcare,treatment,1,1,25,0,0,1,1,1,0,0,0,0,9,2,1,3.5,86.57,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
905,2026-03-11,partner,North America,mid_market,retail,treatment,1,1,24,0,0,0,1,1,0,0,0,0,6,1,0,,227.96,high_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
906,2026-02-02,paid_social,North America,small,education,treatment,1,1,21,0,0,1,1,1,0,1,0,0,7,6,0,4.1,108.34,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,1,0,1,0,0,False,False,False,False,False,False,False,False,False
907,2026-02-22,referral,Europe,enterprise,retail,control,1,1,26,0,1,0,0,0,1,0,0,1,7,4,0,,1344.02,enterprise_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False
908,2026-01-22,paid_search,North America,small,retail,control,1,1,29,0,1,1,1,1,0,0,0,0,9,3,0,4.2,69.8,mid_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
909,2026-01-21,paid_search,Europe,small,retail,treatment,1,1,27,0,1,0,1,1,0,1,0,0,6,5,3,,75.37,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,1,0,0,False,False,True,False,False,False,False,False,False
910,2026-03-11,paid_social,North America,small,software,control,1,1,30,0,1,1,1,0,0,1,1,0,5,4,1,13.6,100.19,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,1,1,0,False,False,False,False,False,False,False,False,False
911,2026-03-11,paid_search,North America,small,finance,treatment,1,1,24,0,0,1,0,0,1,0,0,0,8,4,0,0.9,38.83,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
912,2026-01-04,partner,North America,solo,other,treatment,1,1,21,0,1,1,1,1,0,0,0,0,6,4,2,1.8,22.87,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False
913,2026-03-16,paid_search,North America,mid_market,software,control,1,1,28,0,0,0,0,0,1,0,0,0,5,4,1,,242.38,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False
914,2026-03-03,referral,North America,solo,healthcare,control,1,1,22,0,1,1,1,0,0,0,1,0,8,4,0,4.0,26.44,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,1,0,False,False,False,False,False,False,False,False,False
915,2026-03-03,organic,Europe,small,software,treatment,1,1,22,0,0,1,0,0,1,0,0,0,13,5,2,9.5,65.37,mid_value,high_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
916,2026-01-24,referral,Europe,small,finance,control,1,1,27,0,1,0,1,0,0,0,0,0,3,1,0,,82.29,mid_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
917,2026-02-24,direct,North America,mid_market,retail,treatment,1,1,28,0,1,0,1,0,0,1,1,0,6,6,1,,222.7,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False
918,2026-01-09,paid_social,UK,mid_market,retail,control,1,1,22,0,0,1,1,0,0,0,0,1,15,2,1,1.9,278.43,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,1,False,False,False,False,False,False,False,False,False
919,2026-01-03,paid_social,UK,mid_market,finance,treatment,1,1,22,0,1,0,1,1,0,0,0,0,6,2,1,,296.41,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
920,2026-01-31,direct,UK,mid_market,other,control,1,1,24,0,1,0,1,1,0,0,0,0,4,3,1,,241.47,high_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
921,2026-02-09,referral,APAC,small,education,control,1,1,29,0,0,1,0,0,1,0,0,1,8,5,3,6.0,101.95,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False
922,2026-02-05,organic,North America,mid_market,software,control,1,1,29,0,0,1,1,0,0,0,0,0,6,5,1,2.8,238.16,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
923,2026-01-24,paid_search,North America,solo,healthcare,control,1,1,28,0,0,1,1,0,0,0,0,0,14,10,0,6.1,29.28,low_value,high_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
924,2026-01-06,referral,Europe,mid_market,other,control,1,1,27,0,1,1,1,0,0,0,0,0,14,2,1,9.7,172.55,high_value,high_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
925,2026-03-07,referral,Europe,solo,software,control,1,1,28,0,1,1,0,1,1,0,0,0,8,4,1,1.4,27.78,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,1,1,0,0,0,False,False,False,False,False,False,False,False,False
926,2026-03-25,paid_search,Europe,enterprise,retail,treatment,0,0,0,1,0,1,0,0,1,0,0,0,7,5,1,2.2,1040.87,enterprise_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,0,0,1,0,1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False
927,2026-03-16,paid_search,North America,small,software,control,1,1,23,0,1,0,0,0,1,0,0,1,1,3,4,,63.02,mid_value,low_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,False
928,2026-01-04,,Europe,solo,software,treatment,1,1,24,0,0,0,0,0,1,0,0,0,2,1,1,,37.93,low_value,low_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False
929,2026-03-20,organic,APAC,solo,other,treatment,1,1,22,0,1,1,1,0,0,0,0,0,8,4,0,3.1,25.46,low_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
930,2026-01-06,paid_search,North America,solo,education,control,1,1,28,0,1,1,1,0,0,0,0,0,7,1,1,9.9,49.26,low_value,moderate_engagement,minimal_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False
931,2026-02-20,organic,Other,small,software,treatment,1,1,28,0,1,0,1,0,0,0,0,0,6,6,0,,53.2,mid_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False
932,2026-03-03,partner,North America,small,other,control,1,1,27,0,1,0,1,1,0,0,0,0,7,3,0,,115.62,mid_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False
933,2026-02-26,organic,North America,mid_market,software,treatment,1,1,29,0,1,0,1,1,0,0,0,1,4,4,0,,188.19,high_value,moderate_engagement,moderate_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0,0,0,1,False,False,True,False,False,False,False,False,False
934,2026-03-07,referral,Europe,small,healthcare,treatment,1,1,27,0,1,1,1,1,0,0,0,1,8,7,1,2.2,110.86,mid_value,moderate_engagement,broad_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0,0,0,1,False,False,False,False,False,False,False,False,False
935,2026-03-20,organic,Europe,solo,retail,treatment,1,1,23,0,1,1,1,0,0,1,0,0,8,3,1,2.1,23.19,low_value,moderate_engagement,basic_adoption,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,0,0,1,0,0,False,False,False,False,False,False,False,False,False
